#Chr 	 Coordinate 	 H3K27me3
18	36025000	0.27
18	36075000	0.99
18	36125000	0.37
18	36175000	0.79
18	36225000	2.23
18	36275000	3.14
18	36325000	0.35
18	36375000	0.28
18	36425000	0.42
18	36475000	0.46
18	36525000	0.20
18	36575000	0.13
18	36625000	0.25
18	36675000	0.22
18	36725000	0.44
18	36775000	0.05
18	36825000	0.22
18	36875000	0.24
18	36925000	0.74
18	36975000	0.23
18	37025000	0.40
18	37075000	0.50
18	37125000	0.54
18	37175000	0.35
18	37225000	1.74
18	37275000	5.10
18	37325000	6.11
18	37375000	6.58
18	37425000	2.90
18	37475000	6.90
18	37525000	6.45
18	37575000	3.20
18	37625000	0.27
18	37675000	0.41
18	37725000	0.37
18	37775000	0.19
18	37825000	0.42
18	37875000	0.11
18	37925000	0.22
18	37975000	0.26
18	38025000	0.35
18	38075000	0.21
18	38125000	0.21
18	38175000	0.29
18	38225000	0.20
18	38275000	0.17
18	38325000	0.42
18	38375000	0.38
18	38425000	0.34
18	38475000	0.14
18	38525000	0.46
18	38575000	0.33
18	38625000	0.15
18	38675000	0.29
18	38725000	0.38
18	38775000	0.22
18	38825000	0.33
18	38875000	0.30
18	38925000	0.35
18	38975000	0.35
18	39025000	0.44
18	39075000	0.66
18	39125000	0.71
18	39175000	0.51
18	39225000	0.27
18	39275000	0.40
18	39325000	0.44
18	39375000	0.16
18	39425000	0.32
18	39475000	0.33
18	39525000	0.22
18	39575000	0.49
18	39625000	0.22
18	39675000	0.16
18	39725000	0.33
18	39775000	0.05
18	39825000	1.24
18	39875000	0.92
18	39925000	0.46
18	39975000	0.21
18	40025000	0.47
18	40075000	0.28
18	40125000	0.18
18	40175000	0.76
18	40225000	0.22
18	40275000	0.29
18	40325000	0.10
18	40375000	0.16
18	40425000	0.22
18	40475000	0.11
18	40525000	0.22
18	40575000	0.21
18	40625000	0.43
18	40675000	0.34
18	40725000	0.16
18	40775000	0.27
18	40825000	0.64
18	40875000	0.12
18	40925000	0.44
18	40975000	0.18
18	41025000	0.52
18	41075000	0.61
18	41125000	0.33
18	41175000	0.64
18	41225000	0.26
18	41275000	0.33
18	41325000	0.18
18	41375000	0.43
18	41425000	0.16
18	41475000	0.22
18	41525000	0.11
18	41575000	0.55
18	41625000	0.40
18	41675000	0.34
18	41725000	1.06
18	41775000	1.78
18	41825000	2.98
18	41875000	1.49
18	41925000	1.36
18	41975000	0.14
18	42025000	0.05
18	42075000	0.10
18	42125000	0.89
18	42175000	0.46
18	42225000	1.46
18	42275000	2.23
18	42325000	2.09
18	42375000	1.97
18	42425000	1.10
18	42475000	1.48
18	42525000	1.35
18	42575000	1.10
18	42625000	0.95
18	42675000	1.01
18	42725000	1.09
18	42775000	0.99
18	42825000	1.01
18	42875000	1.56
18	42925000	1.10
18	42975000	1.70
18	43025000	1.77
18	43075000	2.03
18	43125000	1.51
18	43175000	0.28
18	43225000	1.89
18	43275000	2.12
18	43325000	0.63
18	43375000	1.23
18	43425000	1.23
18	43475000	1.10
18	43525000	0.35
18	43575000	3.34
18	43625000	2.10
18	43675000	0.46
18	43725000	0.98
18	43775000	0.75
18	43825000	1.17
18	43875000	2.20
18	43925000	1.88
18	43975000	1.26
18	44025000	1.56
18	44075000	1.16
18	44125000	0.97
18	44175000	1.19
18	44225000	2.15
18	44275000	1.57
18	44325000	0.82
18	44375000	1.58
18	44425000	2.67
18	44475000	1.07
18	44525000	0.55
18	44575000	0.67
18	44625000	0.42
18	44675000	1.06
18	44725000	1.36
18	44775000	0.97
18	44825000	0.83
18	44875000	1.74
18	44925000	1.38
18	44975000	0.98
18	45025000	1.25
18	45075000	2.10
18	45125000	2.41
18	45175000	1.87
18	45225000	1.05
18	45275000	2.33
18	45325000	3.35
18	45375000	3.05
18	45425000	3.45
18	45475000	3.78
18	45525000	4.92
18	45575000	4.12
18	45625000	4.92
18	45675000	1.08
18	45725000	1.89
18	45775000	0.71
18	45825000	0.62
18	45875000	0.24
18	45925000	0.24
18	45975000	0.22
18	46025000	0.35
18	46075000	0.15
18	46125000	0.12
18	46175000	0.24
18	46225000	0.18
18	46275000	2.13
18	46325000	6.01
18	46375000	6.48
18	46425000	6.03
18	46475000	5.38
18	46525000	3.81
18	46575000	4.88
18	46625000	6.08
18	46675000	3.32
18	46725000	2.52
18	46775000	2.77
18	46825000	0.08
18	46875000	0.44
18	46925000	0.70
18	46975000	0.61
18	47025000	2.13
18	47075000	3.48
18	47125000	0.07
18	47175000	1.70
18	47225000	5.19
18	47275000	3.48
18	47325000	2.38
18	47375000	1.42
18	47425000	3.31
18	47475000	2.77
18	47525000	2.64
18	47575000	4.38
18	47625000	3.09
18	47675000	3.17
18	47725000	5.97
18	47775000	4.49
18	47825000	0.93
18	47875000	0.42
18	47925000	0.68
18	47975000	1.09
18	48025000	5.53
18	48075000	8.37
18	48125000	7.02
18	48175000	6.95
18	48225000	5.81
18	48275000	4.20
18	48325000	6.35
18	48375000	6.50
18	48425000	8.53
18	48475000	4.96
18	48525000	1.50
18	48575000	0.27
18	48625000	0.32
18	48675000	0.22
18	48725000	0.50
18	48775000	0.20
18	48825000	0.13
18	48875000	0.46
18	48925000	0.17
18	48975000	0.76
18	49025000	0.51
18	49075000	0.37
18	49125000	0.27
18	49175000	0.13
18	49225000	0.29
18	49275000	0.44
18	49325000	0.19
18	49375000	0.20
18	49425000	0.32
18	49475000	0.31
18	49525000	0.90
18	49575000	1.34
18	49625000	3.68
18	49675000	2.59
18	49725000	2.65
18	49775000	1.60
18	49825000	0.47
18	49875000	4.17
18	49925000	4.99
18	49975000	6.64
18	50025000	4.88
18	50075000	3.86
18	50125000	3.26
18	50175000	3.55
18	50225000	3.88
18	50275000	2.43
18	50325000	3.58
18	50375000	1.75
18	50425000	3.68
18	50475000	3.08
18	50525000	3.27
18	50575000	4.44
18	50625000	3.95
18	50675000	3.28
18	50725000	4.37
18	50775000	4.14
18	50825000	3.06
18	50875000	1.17
18	50925000	0.05
18	50975000	0.38
18	51025000	0.00
18	51075000	0.22
18	51125000	2.02
18	51175000	0.65
18	51225000	3.13
18	51275000	3.22
18	51325000	1.74
18	51375000	0.73
18	51425000	0.18
18	51475000	0.18
18	51525000	0.27
18	51575000	0.21
18	51625000	0.18
18	51675000	0.39
18	51725000	0.48
18	51775000	0.40
18	51825000	0.44
18	51875000	0.32
18	51925000	0.38
18	51975000	0.32
18	52025000	0.07
18	52075000	0.22
18	52125000	0.43
18	52175000	0.30
18	52225000	0.33
18	52275000	0.14
18	52325000	0.57
18	52375000	0.57
18	52425000	0.84
18	52475000	2.14
18	52525000	1.02
18	52575000	0.17
18	52625000	0.22
18	52675000	1.84
18	52725000	1.03
18	52775000	0.08
18	52825000	0.34
18	52875000	0.10
18	52925000	0.22
18	52975000	0.40
18	53025000	0.24
18	53075000	0.45
18	53125000	0.08
18	53175000	0.40
18	53225000	0.28
18	53275000	0.56
18	53325000	0.48
18	53375000	0.18
18	53425000	0.25
18	53475000	0.33
18	53525000	0.36
18	53575000	0.35
18	53625000	0.27
18	53675000	0.16
18	53725000	0.22
18	53775000	0.32
18	53825000	0.17
18	53875000	0.27
18	53925000	0.78
18	53975000	1.01
18	54025000	1.23
18	54075000	1.47
18	54125000	0.65
18	54175000	0.21
18	54225000	0.69
18	54275000	0.36
18	54325000	1.56
18	54375000	0.44
18	54425000	4.29
18	54475000	4.75
18	54525000	2.65
18	54575000	4.05
18	54625000	4.36
18	54675000	1.71
18	54725000	0.14
18	54775000	0.57
18	54825000	0.22
18	54875000	0.19
18	54925000	0.47
18	54975000	0.25
18	55025000	0.50
18	55075000	0.83
18	55125000	0.38
18	55175000	0.71
18	55225000	0.30
18	55275000	0.14
18	55325000	0.24
18	55375000	0.36
18	55425000	0.16
18	55475000	0.22
18	55525000	0.15
18	55575000	0.29
18	55625000	0.27
18	55675000	0.39
18	55725000	0.33
18	55775000	0.20
18	55825000	0.29
18	55875000	0.57
18	55925000	0.50
18	55975000	0.54
18	56025000	0.80
18	56075000	0.46
18	56125000	0.43
18	56175000	0.21
18	56225000	0.55
18	56275000	0.69
18	56325000	0.44
18	56375000	0.61
18	56425000	1.09
18	56475000	1.51
18	56525000	1.55
18	56575000	0.42
18	56625000	0.13
18	56675000	0.00
18	56725000	0.33
18	56775000	0.17
18	56825000	0.21
18	56875000	0.11
18	56925000	0.34
18	56975000	0.24
18	57025000	1.05
18	57075000	5.74
18	57125000	4.71
18	57175000	3.91
18	57225000	4.60
18	57275000	4.33
18	57325000	4.62
18	57375000	4.75
18	57425000	5.56
18	57475000	5.29
18	57525000	2.93
18	57575000	0.15
18	57625000	0.39
18	57675000	0.18
18	57725000	0.33
18	57775000	0.05
18	57825000	0.34
18	57875000	0.29
18	57925000	0.92
18	57975000	1.05
18	58025000	0.50
18	58075000	0.40
18	58125000	0.48
18	58175000	0.45
18	58225000	0.05
18	58275000	0.08
18	58325000	0.08
18	58375000	0.21
18	58425000	1.52
18	58475000	2.33
18	58525000	1.82
18	58575000	0.39
18	58625000	0.65
18	58675000	0.34
18	58725000	0.16
18	58775000	1.20
18	58825000	0.81
18	58875000	0.51
18	58925000	0.27
18	58975000	0.00
18	59025000	1.06
18	59075000	3.33
18	59125000	5.59
18	59175000	3.50
18	59225000	6.61
18	59275000	7.82
18	59325000	1.75
18	59375000	1.36
18	59425000	0.94
18	59475000	0.13
18	59525000	0.36
18	59575000	0.18
18	59625000	0.14
18	59675000	0.16
18	59725000	0.11
18	59775000	0.43
18	59825000	0.32
18	59875000	0.79
18	59925000	0.53
18	59975000	1.10
18	60025000	0.75
18	60075000	1.17
18	60125000	2.92
18	60175000	1.94
18	60225000	2.70
18	60275000	1.73
18	60325000	1.86
18	60375000	1.46
18	60425000	1.14
18	60475000	0.47
18	60525000	0.75
18	60575000	2.49
18	60625000	2.40
18	60675000	2.72
18	60725000	1.71
18	60775000	2.22
18	60825000	2.34
18	60875000	1.64
18	60925000	1.95
18	60975000	1.42
18	61025000	1.60
18	61075000	1.82
18	61125000	1.99
18	61175000	1.81
18	61225000	1.31
18	61275000	2.73
18	61325000	4.15
18	61375000	4.12
18	61425000	2.54
18	61475000	5.60
18	61525000	2.82
18	61575000	0.42
18	61625000	0.27
18	61675000	0.40
18	61725000	0.60
18	61775000	0.80
18	61825000	0.32
18	61875000	0.30
18	61925000	0.47
18	61975000	0.30
18	62025000	0.23
18	62075000	0.19
18	62125000	0.20
18	62175000	0.11
18	62225000	0.33
18	62275000	0.20
18	62325000	0.62
18	62375000	0.49
18	62425000	1.34
18	62475000	1.29
18	62525000	0.39
18	62575000	1.10
18	62625000	3.91
18	62675000	1.95
18	62725000	0.18
18	62775000	0.09
18	62825000	0.24
18	62875000	0.29
18	62925000	0.36
18	62975000	1.02
18	63025000	5.14
18	63075000	5.98
18	63125000	2.64
18	63175000	0.65
18	63225000	0.74
18	63275000	0.38
18	63325000	0.27
18	63375000	0.16
18	63425000	0.52
18	63475000	1.85
18	63525000	1.13
18	63575000	0.44
18	63625000	0.49
18	63675000	0.24
18	63725000	0.47
18	63775000	0.40
18	63825000	0.65
18	63875000	0.59
18	63925000	1.17
18	63975000	0.48
18	64025000	2.90
18	64075000	1.38
18	64125000	0.72
18	64175000	0.22
18	64225000	0.24
18	64275000	0.27
18	64325000	0.49
18	64375000	0.27
18	64425000	0.50
18	64475000	0.24
18	64525000	0.19
18	64575000	0.36
18	64625000	0.45
18	64675000	0.50
18	64725000	0.00
18	64775000	0.10
18	64825000	0.13
18	64875000	0.33
18	64925000	0.19
18	64975000	0.18
18	65025000	0.11
18	65075000	0.11
18	65125000	0.46
18	65175000	0.36
18	65225000	0.23
18	65275000	0.22
18	65325000	0.27
18	65375000	0.38
18	65425000	0.36
18	65475000	0.40
18	65525000	0.24
18	65575000	0.28
18	65625000	0.26
18	65675000	0.28
18	65725000	0.19
18	65775000	0.22
18	65825000	0.22
18	65875000	0.17
18	65925000	0.15
18	65975000	0.37
18	66025000	0.35
18	66075000	0.14
18	66125000	0.35
18	66175000	0.11
18	66225000	0.30
18	66275000	0.30
18	66325000	0.22
18	66375000	0.27
18	66425000	0.17
18	66475000	0.00
18	66525000	0.16
18	66575000	0.35
18	66625000	0.36
18	66675000	0.12
18	66725000	0.35
18	66775000	0.29
18	66825000	0.24
18	66875000	0.09
18	66925000	0.06
18	66975000	0.26
18	67025000	0.22
18	67075000	0.48
18	67125000	0.39
18	67175000	1.37
18	67225000	0.26
18	67275000	0.56
18	67325000	0.43
18	67375000	0.10
18	67425000	0.28
18	67475000	0.13
18	67525000	0.30
18	67575000	0.35
18	67625000	0.18
18	67675000	0.29
18	67725000	0.40
18	67775000	0.18
18	67825000	0.08
18	67875000	0.27
18	67925000	0.05
18	67975000	0.11
18	68025000	0.29
18	68075000	0.14
18	68125000	0.11
18	68175000	0.19
18	68225000	0.29
18	68275000	0.51
18	68325000	0.31
18	68375000	0.24
18	68425000	0.44
18	68475000	0.26
18	68525000	0.35
18	68575000	0.27
18	68625000	0.36
18	68675000	0.47
18	68725000	0.64
18	68775000	0.61
18	68825000	0.58
18	68875000	0.53
18	68925000	0.08
18	68975000	0.21
18	69025000	0.28
18	69075000	0.13
18	69125000	0.15
18	69175000	0.11
18	69225000	0.26
18	69275000	0.56
18	69325000	0.49
18	69375000	0.26
18	69425000	0.40
18	69475000	0.17
18	69525000	0.16
18	69575000	0.06
18	69625000	0.32
18	69675000	0.73
18	69725000	0.66
18	69775000	0.70
18	69825000	0.65
18	69875000	0.29
18	69925000	0.24
18	69975000	0.57
18	70025000	0.16
18	70075000	0.33
18	70125000	0.21
18	70175000	0.20
18	70225000	1.33
18	70275000	0.51
18	70325000	0.23
18	70375000	0.38
18	70425000	0.31
18	70475000	2.26
18	70525000	2.84
18	70575000	0.52
18	70625000	0.44
18	70675000	0.31
18	70725000	0.34
18	70775000	0.27
18	70825000	0.21
18	70875000	0.33
18	70925000	0.33
18	70975000	0.16
18	71025000	0.22
18	71075000	0.41
18	71125000	0.34
18	71175000	0.14
18	71225000	0.13
18	71275000	0.29
18	71325000	0.17
18	71375000	0.16
18	71425000	0.27
18	71475000	0.16
18	71525000	0.26
18	71575000	0.12
18	71625000	0.22
18	71675000	0.22
18	71725000	0.34
18	71775000	0.10
18	71825000	0.33
18	71875000	0.19
18	71925000	0.19
18	71975000	0.27
18	72025000	0.20
18	72075000	0.18
18	72125000	0.13
18	72175000	0.14
18	72225000	0.11
18	72275000	0.22
18	72325000	0.33
18	72375000	0.22
18	72425000	0.27
18	72475000	0.11
18	72525000	0.16
18	72575000	0.21
18	72625000	0.24
18	72675000	0.45
18	72725000	0.37
18	72775000	0.33
18	72825000	0.26
18	72875000	0.36
18	72925000	0.20
18	72975000	0.32
18	73025000	0.29
18	73075000	0.37
18	73125000	0.16
18	73175000	0.20
18	73225000	0.44
18	73275000	0.20
18	73325000	0.50
18	73375000	0.18
18	73425000	0.29
18	73475000	0.31
18	73525000	0.24
18	73575000	0.36
18	73625000	0.35
18	73675000	0.17
18	73725000	0.29
18	73775000	0.46
18	73825000	1.06
18	73875000	1.18
18	73925000	0.64
18	73975000	0.82
18	74025000	1.52
18	74075000	1.67
18	74125000	3.30
18	74175000	2.74
18	74225000	3.58
18	74275000	0.52
18	74325000	2.15
18	74375000	5.85
18	74425000	6.01
18	74475000	4.98
18	74525000	2.69
18	74575000	3.70
18	74625000	0.05
18	74675000	0.11
18	74725000	0.41
18	74775000	0.45
18	74825000	0.48
18	74875000	0.19
18	74925000	0.22
18	74975000	0.11
18	75025000	0.33
18	75075000	1.01
18	75125000	2.98
18	75175000	2.95
18	75225000	0.27
18	75275000	0.47
18	75325000	3.21
18	75375000	4.26
18	75425000	5.04
18	75475000	2.55
18	75525000	3.19
18	75575000	0.63
18	75625000	0.32
18	75675000	0.13
18	75725000	0.20
18	75775000	0.11
18	75825000	0.28
18	75875000	0.39
18	75925000	0.38
18	75975000	0.35
18	76025000	0.18
18	76075000	0.12
18	76125000	0.16
18	76175000	0.23
18	76225000	0.69
18	76275000	0.83
18	76325000	1.59
18	76375000	0.16
18	76425000	0.21
18	76475000	0.57
18	76525000	3.79
18	76575000	4.21
18	76625000	3.56
18	76675000	3.89
18	76725000	2.39
18	76775000	1.76
18	76825000	0.25
18	76875000	0.13
18	76925000	0.18
18	76975000	1.56
18	77025000	1.03
18	77075000	0.32
18	77125000	0.62
18	77175000	3.62
18	77225000	2.83
18	77275000	2.03
18	77325000	0.89
18	77375000	0.29
18	77425000	0.27
18	77475000	0.16
18	77525000	0.29
18	77575000	0.60
18	77625000	0.20
18	77675000	0.33
18	77725000	0.25
18	77775000	0.37
18	77825000	0.30
18	77875000	0.28
18	77925000	0.28
18	77975000	0.15
18	78025000	0.02
18	78075000	0.18
18	78125000	0.28
18	78175000	0.20
18	78225000	0.32
18	78275000	0.22
18	78325000	0.20
18	78375000	0.22
18	78425000	0.29
18	78475000	0.05
18	78525000	0.20
18	78575000	0.25
18	78625000	0.26
18	78675000	0.38
18	78725000	0.46
18	78775000	0.20
18	78825000	0.17
18	78875000	0.35
18	78925000	0.19
18	78975000	0.40
18	79025000	3.70
18	79075000	1.24
18	79125000	0.19
18	79175000	0.29
18	79225000	0.13
18	79275000	0.15
18	79325000	0.33
18	79375000	0.77
18	79425000	0.80
18	79475000	0.51
18	79525000	1.26
18	79575000	0.97
18	79625000	1.37
18	79675000	1.74
18	79725000	0.40
18	79775000	1.87
18	79825000	2.22
18	79875000	1.40
18	79925000	0.15
18	79975000	0.40
18	80025000	0.52
18	80075000	1.38
18	80125000	0.54
18	80175000	0.90
18	80225000	1.09
18	80275000	0.21
18	80325000	0.00
18	80361642.5	0.00
19	25000	0.00
19	75000	4.87
19	125000	5.66
19	175000	4.10
19	225000	2.86
19	275000	3.23
19	325000	0.09
19	375000	2.04
19	425000	1.24
19	475000	0.71
19	525000	0.32
19	575000	0.91
19	625000	0.53
19	675000	0.54
19	725000	1.10
19	775000	0.82
19	825000	0.81
19	875000	0.34
19	925000	1.01
19	975000	0.64
19	1025000	0.36
19	1075000	0.67
19	1125000	0.17
19	1175000	0.15
19	1225000	0.21
19	1275000	0.82
19	1325000	1.47
19	1375000	0.22
19	1425000	0.33
19	1475000	0.64
19	1525000	1.48
19	1575000	0.23
19	1625000	0.14
19	1675000	3.15
19	1725000	3.96
19	1775000	4.78
19	1825000	0.11
19	1875000	0.47
19	1925000	0.30
19	1975000	0.01
19	2025000	0.35
19	2075000	0.08
19	2125000	0.16
19	2175000	0.04
19	2225000	0.08
19	2275000	0.59
19	2325000	0.77
19	2375000	1.56
19	2425000	0.46
19	2475000	0.32
19	2525000	0.40
19	2575000	1.00
19	2625000	0.95
19	2675000	4.41
19	2725000	1.77
19	2775000	0.51
19	2825000	0.21
19	2875000	1.14
19	2925000	0.56
19	2975000	1.69
19	3025000	2.52
19	3075000	0.40
19	3125000	0.34
19	3175000	0.62
19	3225000	2.61
19	3275000	4.54
19	3325000	1.78
19	3375000	0.47
19	3425000	0.11
19	3475000	0.85
19	3525000	0.18
19	3575000	0.53
19	3625000	0.19
19	3675000	0.22
19	3725000	1.38
19	3775000	1.83
19	3825000	3.00
19	3875000	3.21
19	3925000	2.21
19	3975000	0.03
19	4025000	0.20
19	4075000	0.22
19	4125000	0.20
19	4175000	2.56
19	4225000	1.58
19	4275000	1.83
19	4325000	0.65
19	4375000	0.18
19	4425000	0.22
19	4475000	0.38
19	4525000	1.39
19	4575000	0.74
19	4625000	1.53
19	4675000	0.27
19	4725000	1.08
19	4775000	3.01
19	4825000	0.11
19	4875000	0.35
19	4925000	0.25
19	4975000	0.32
19	5025000	0.12
19	5075000	0.27
19	5125000	0.33
19	5175000	0.80
19	5225000	0.40
19	5275000	0.30
19	5325000	2.14
19	5375000	3.93
19	5425000	5.00
19	5475000	3.72
19	5525000	2.46
19	5575000	1.61
19	5625000	0.17
19	5675000	0.42
19	5725000	1.54
19	5775000	1.54
19	5825000	3.86
19	5875000	3.93
19	5925000	0.17
19	5975000	0.35
19	6025000	0.39
19	6075000	0.42
19	6125000	1.57
19	6175000	3.15
19	6225000	0.40
19	6275000	0.66
19	6325000	3.16
19	6375000	0.21
19	6425000	0.22
19	6475000	2.63
19	6525000	0.82
19	6575000	2.01
19	6625000	0.91
19	6675000	2.11
19	6725000	1.08
19	6775000	0.98
19	6825000	1.96
19	6875000	4.18
19	6925000	1.74
19	6975000	2.68
19	7025000	3.64
19	7075000	1.42
19	7125000	0.24
19	7175000	0.27
19	7225000	0.36
19	7275000	0.37
19	7325000	2.81
19	7375000	2.24
19	7425000	0.05
19	7475000	0.83
19	7525000	0.70
19	7575000	1.87
19	7625000	1.69
19	7675000	2.76
19	7725000	4.98
19	7775000	4.73
19	7825000	1.89
19	7875000	0.61
19	7925000	0.35
19	7975000	0.23
19	8025000	1.27
19	8075000	2.58
19	8125000	3.24
19	8175000	3.18
19	8225000	1.72
19	8275000	1.00
19	8325000	0.68
19	8375000	0.53
19	8425000	0.24
19	8475000	0.10
19	8525000	0.60
19	8575000	1.86
19	8625000	1.06
19	8675000	3.75
19	8725000	2.79
19	8775000	6.85
19	8825000	0.61
19	8875000	1.01
19	8925000	0.40
19	8975000	0.58
19	9025000	2.08
19	9075000	1.15
19	9125000	1.07
19	9175000	0.49
19	9225000	0.53
19	9275000	0.52
19	9325000	0.68
19	9375000	0.25
19	9425000	0.31
19	9475000	0.43
19	9525000	0.42
19	9575000	0.37
19	9625000	0.32
19	9675000	1.02
19	9725000	1.92
19	9775000	0.33
19	9825000	0.17
19	9875000	2.35
19	9925000	3.50
19	9975000	4.07
19	10025000	4.03
19	10075000	2.14
19	10125000	0.24
19	10175000	0.18
19	10225000	0.64
19	10275000	2.33
19	10325000	1.13
19	10375000	0.24
19	10425000	1.98
19	10475000	0.84
19	10525000	2.01
19	10575000	0.79
19	10625000	0.49
19	10675000	0.11
19	10725000	0.16
19	10775000	0.22
19	10825000	0.38
19	10875000	0.19
19	10925000	0.29
19	10975000	0.25
19	11025000	0.15
19	11075000	0.16
19	11125000	0.05
19	11175000	0.20
19	11225000	0.74
19	11275000	1.67
19	11325000	1.27
19	11375000	0.29
19	11425000	0.36
19	11475000	1.37
19	11525000	0.41
19	11575000	0.60
19	11625000	0.46
19	11675000	0.69
19	11725000	0.62
19	11775000	0.79
19	11825000	0.46
19	11875000	0.85
19	11925000	0.37
19	11975000	0.22
19	12025000	0.39
19	12075000	0.44
19	12125000	0.48
19	12175000	0.25
19	12225000	0.33
19	12275000	0.14
19	12325000	0.35
19	12375000	0.35
19	12425000	0.51
19	12475000	0.31
19	12525000	0.22
19	12575000	0.39
19	12625000	0.25
19	12675000	0.07
19	12725000	0.60
19	12775000	0.49
19	12825000	1.26
19	12875000	1.04
19	12925000	0.16
19	12975000	0.35
19	13025000	0.29
19	13075000	0.23
19	13125000	0.14
19	13175000	0.40
19	13225000	3.34
19	13275000	3.75
19	13325000	4.74
19	13375000	4.29
19	13425000	3.15
19	13475000	4.90
19	13525000	6.43
19	13575000	3.16
19	13625000	1.58
19	13675000	1.38
19	13725000	0.87
19	13775000	0.16
19	13825000	0.16
19	13875000	0.40
19	13925000	0.52
19	13975000	0.29
19	14025000	0.74
19	14075000	1.32
19	14125000	0.12
19	14175000	1.59
19	14225000	2.35
19	14275000	2.87
19	14325000	3.27
19	14375000	1.07
19	14425000	0.27
19	14475000	0.21
19	14525000	0.23
19	14575000	1.01
19	14625000	2.64
19	14675000	3.46
19	14725000	1.59
19	14775000	4.66
19	14825000	3.91
19	14875000	4.23
19	14925000	3.92
19	14975000	3.36
19	15025000	3.93
19	15075000	4.88
19	15125000	1.11
19	15175000	1.45
19	15225000	0.61
19	15275000	0.16
19	15325000	0.13
19	15375000	0.24
19	15425000	0.46
19	15475000	1.63
19	15525000	2.67
19	15575000	3.70
19	15625000	1.98
19	15675000	1.40
19	15725000	1.72
19	15775000	2.67
19	15825000	4.71
19	15875000	3.23
19	15925000	2.78
19	15975000	3.68
19	16025000	1.29
19	16075000	0.75
19	16125000	0.33
19	16175000	0.42
19	16225000	0.21
19	16275000	1.88
19	16325000	0.55
19	16375000	0.18
19	16425000	0.24
19	16475000	0.41
19	16525000	0.27
19	16575000	0.05
19	16625000	0.06
19	16675000	0.77
19	16725000	2.15
19	16775000	3.26
19	16825000	0.90
19	16875000	1.27
19	16925000	3.02
19	16975000	3.26
19	17025000	3.51
19	17075000	0.27
19	17125000	0.11
19	17175000	0.23
19	17225000	0.27
19	17275000	0.26
19	17325000	0.43
19	17375000	2.15
19	17425000	1.61
19	17475000	0.83
19	17525000	1.78
19	17575000	1.64
19	17625000	3.94
19	17675000	3.57
19	17725000	0.81
19	17775000	1.76
19	17825000	3.00
19	17875000	2.24
19	17925000	1.85
19	17975000	4.90
19	18025000	1.66
19	18075000	2.11
19	18125000	0.75
19	18175000	0.41
19	18225000	2.16
19	18275000	0.57
19	18325000	0.49
19	18375000	0.41
19	18425000	0.22
19	18475000	0.47
19	18525000	0.55
19	18575000	1.09
19	18625000	3.22
19	18675000	0.47
19	18725000	0.46
19	18775000	1.13
19	18825000	2.26
19	18875000	0.27
19	18925000	0.16
19	18975000	0.49
19	19025000	0.18
19	19075000	0.65
19	19125000	0.82
19	19175000	0.35
19	19225000	3.77
19	19275000	2.83
19	19325000	0.11
19	19375000	0.21
19	19425000	0.24
19	19475000	0.40
19	19525000	0.33
19	19575000	0.90
19	19625000	0.59
19	19675000	0.17
19	19725000	0.33
19	19775000	0.48
19	19825000	0.11
19	19875000	0.31
19	19925000	0.40
19	19975000	0.42
19	20025000	0.36
19	20075000	0.59
19	20125000	0.30
19	20175000	0.27
19	20225000	0.40
19	20275000	0.12
19	20325000	0.36
19	20375000	0.38
19	20425000	0.48
19	20475000	0.12
19	20525000	0.53
19	20575000	0.51
19	20625000	0.27
19	20675000	0.22
19	20725000	0.33
19	20775000	0.16
19	20825000	0.26
19	20875000	0.33
19	20925000	0.46
19	20975000	0.37
19	21025000	0.18
19	21075000	0.19
19	21125000	0.34
19	21175000	0.18
19	21225000	0.18
19	21275000	0.29
19	21325000	0.41
19	21375000	0.29
19	21425000	0.51
19	21475000	0.08
19	21525000	0.18
19	21575000	0.44
19	21625000	0.47
19	21675000	0.62
19	21725000	0.15
19	21775000	0.28
19	21825000	0.51
19	21875000	0.57
19	21925000	0.21
19	21975000	0.34
19	22025000	0.25
19	22075000	0.25
19	22125000	0.31
19	22175000	0.18
19	22225000	0.25
19	22275000	0.25
19	22325000	0.44
19	22375000	0.31
19	22425000	0.24
19	22475000	0.56
19	22525000	0.36
19	22575000	0.44
19	22625000	0.25
19	22675000	0.29
19	22725000	0.57
19	22775000	0.31
19	22825000	0.05
19	22875000	0.13
19	22925000	0.49
19	22975000	0.37
19	23025000	0.10
19	23075000	0.26
19	23125000	0.28
19	23175000	0.27
19	23225000	0.22
19	23275000	0.18
19	23325000	0.19
19	23375000	0.24
19	23425000	0.39
19	23475000	0.29
19	23525000	0.18
19	23575000	0.31
19	23625000	0.11
19	23675000	0.14
19	23725000	0.24
19	23775000	0.13
19	23825000	0.22
19	23875000	0.31
19	23925000	0.27
19	23975000	0.23
19	24025000	0.53
19	24075000	0.11
19	24125000	0.21
19	24175000	0.13
19	24225000	0.40
19	24275000	0.24
19	24325000	0.37
19	24375000	0.33
19	24425000	0.34
19	24475000	0.00
19	24525000	0.00
19	24575000	0.00
19	24625000	0.00
19	24675000	0.00
19	24725000	0.00
19	24775000	0.00
19	24825000	0.00
19	24875000	0.14
19	24925000	0.02
19	24975000	0.00
19	25025000	0.00
19	25075000	0.00
19	25125000	0.00
19	25175000	0.00
19	25225000	0.00
19	25275000	0.00
19	25325000	0.00
19	25375000	0.00
19	25425000	0.00
19	25475000	0.00
19	25525000	0.00
