#Chr 	 Coordinate 	 H3K4me27
20	55475000	0.15
20	55525000	0.17
20	55575000	0.20
20	55625000	0.14
20	55675000	0.08
20	55725000	0.09
20	55775000	0.08
20	55825000	0.12
20	55875000	0.14
20	55925000	0.06
20	55975000	0.13
20	56025000	0.13
20	56075000	0.26
20	56125000	0.01
20	56175000	0.08
20	56225000	0.45
20	56275000	0.19
20	56325000	0.61
20	56375000	2.92
20	56425000	1.75
20	56475000	1.79
20	56525000	0.85
20	56575000	0.18
20	56625000	0.21
20	56675000	0.45
20	56725000	0.29
20	56775000	0.40
20	56825000	0.23
20	56875000	0.29
20	56925000	0.21
20	56975000	0.21
20	57025000	0.08
20	57075000	0.23
20	57125000	0.24
20	57175000	0.22
20	57225000	0.46
20	57275000	0.29
20	57325000	0.50
20	57375000	1.71
20	57425000	0.65
20	57475000	0.60
20	57525000	0.44
20	57575000	0.28
20	57625000	0.38
20	57675000	1.02
20	57725000	0.76
20	57775000	0.63
20	57825000	0.57
20	57875000	0.51
20	57925000	0.44
20	57975000	0.72
20	58025000	1.43
20	58075000	0.40
20	58125000	0.30
20	58175000	0.89
20	58225000	0.79
20	58275000	1.46
20	58325000	1.67
20	58375000	1.62
20	58425000	2.51
20	58475000	0.57
20	58525000	0.75
20	58575000	0.53
20	58625000	1.61
20	58675000	2.17
20	58725000	0.36
20	58775000	0.22
20	58825000	0.79
20	58875000	1.50
20	58925000	0.87
20	58975000	0.46
20	59025000	1.70
20	59075000	0.38
20	59125000	0.38
20	59175000	0.53
20	59225000	0.37
20	59275000	0.34
20	59325000	0.15
20	59375000	0.40
20	59425000	0.44
20	59475000	0.34
20	59525000	0.23
20	59575000	0.27
20	59625000	0.15
20	59675000	0.32
20	59725000	0.33
20	59775000	0.29
20	59825000	0.75
20	59875000	1.21
20	59925000	1.79
20	59975000	0.60
20	60025000	0.66
20	60075000	0.20
20	60125000	0.32
20	60175000	0.24
20	60225000	0.54
20	60275000	0.63
20	60325000	0.41
20	60375000	0.93
20	60425000	0.67
20	60475000	0.43
20	60525000	0.29
20	60575000	0.37
20	60625000	0.39
20	60675000	0.55
20	60725000	0.39
20	60775000	0.45
20	60825000	0.45
20	60875000	0.21
20	60925000	0.11
20	60975000	0.16
20	61025000	0.16
20	61075000	0.38
20	61125000	0.26
20	61175000	0.29
20	61225000	0.33
20	61275000	0.33
20	61325000	0.46
20	61375000	0.27
20	61425000	0.27
20	61475000	0.26
20	61525000	0.08
20	61575000	0.35
20	61625000	0.32
20	61675000	0.20
20	61725000	0.27
20	61775000	0.20
20	61825000	0.25
20	61875000	0.16
20	61925000	0.43
20	61975000	0.23
20	62025000	0.54
20	62075000	0.47
20	62125000	0.97
20	62175000	1.30
20	62225000	0.77
20	62275000	0.34
20	62325000	0.78
20	62375000	0.86
20	62425000	0.24
20	62475000	0.42
20	62525000	0.43
20	62575000	0.76
20	62625000	1.22
20	62675000	0.63
20	62725000	1.09
20	62775000	0.42
20	62825000	0.69
20	62875000	0.91
20	62925000	1.32
20	62975000	0.12
20	63025000	0.22
20	63075000	0.33
20	63125000	0.11
20	63175000	0.44
20	63225000	1.25
20	63275000	0.61
20	63325000	0.58
20	63375000	0.13
20	63425000	0.25
20	63475000	0.21
20	63525000	0.53
20	63575000	0.46
20	63625000	0.91
20	63675000	1.20
20	63725000	0.94
20	63775000	0.52
20	63825000	0.42
20	63875000	1.37
20	63925000	0.68
20	63975000	1.39
20	64025000	0.52
20	64075000	0.45
20	64125000	0.23
20	64175000	0.48
20	64225000	0.72
20	64275000	0.58
20	64325000	0.16
20	64375000	0.00
20	64422083.5	0.00
21	25000	0.00
21	75000	0.00
21	125000	0.00
21	175000	0.00
21	225000	0.00
21	275000	0.00
21	325000	0.00
21	375000	0.00
21	425000	0.00
21	475000	0.00
21	525000	0.00
21	575000	0.00
21	625000	0.00
21	675000	0.00
21	725000	0.00
21	775000	0.00
21	825000	0.00
21	875000	0.00
21	925000	0.00
21	975000	0.00
21	1025000	0.00
21	1075000	0.00
21	1125000	0.00
21	1175000	0.00
21	1225000	0.00
21	1275000	0.00
21	1325000	0.00
21	1375000	0.00
21	1425000	0.00
21	1475000	0.00
21	1525000	0.00
21	1575000	0.00
21	1625000	0.00
21	1675000	0.00
21	1725000	0.00
21	1775000	0.00
21	1825000	0.00
21	1875000	0.00
21	1925000	0.00
21	1975000	0.00
21	2025000	0.00
21	2075000	0.00
21	2125000	0.00
21	2175000	0.00
21	2225000	0.00
21	2275000	0.00
21	2325000	0.00
21	2375000	0.00
21	2425000	0.00
21	2475000	0.00
21	2525000	0.00
21	2575000	0.00
21	2625000	0.00
21	2675000	0.00
21	2725000	0.00
21	2775000	0.00
21	2825000	0.00
21	2875000	0.00
21	2925000	0.00
21	2975000	0.00
21	3025000	0.00
21	3075000	0.00
21	3125000	0.00
21	3175000	0.00
21	3225000	0.00
21	3275000	0.00
21	3325000	0.00
21	3375000	0.00
21	3425000	0.00
21	3475000	0.00
21	3525000	0.00
21	3575000	0.00
21	3625000	0.00
21	3675000	0.00
21	3725000	0.00
21	3775000	0.00
21	3825000	0.00
21	3875000	0.00
21	3925000	0.00
21	3975000	0.00
21	4025000	0.00
21	4075000	0.00
21	4125000	0.00
21	4175000	0.00
21	4225000	0.00
21	4275000	0.00
21	4325000	0.00
21	4375000	0.00
21	4425000	0.00
21	4475000	0.00
21	4525000	0.00
21	4575000	0.00
21	4625000	0.00
21	4675000	0.00
21	4725000	0.00
21	4775000	0.00
21	4825000	0.00
21	4875000	0.00
21	4925000	0.00
21	4975000	0.00
21	5025000	0.16
21	5075000	0.20
21	5125000	0.33
21	5175000	0.08
21	5225000	0.27
21	5275000	0.14
21	5325000	0.14
21	5375000	0.06
21	5425000	0.11
21	5475000	0.18
21	5525000	0.65
21	5575000	1.38
21	5625000	0.37
21	5675000	0.14
21	5725000	0.53
21	5775000	0.52
21	5825000	0.07
21	5875000	0.79
21	5925000	0.16
21	5975000	0.50
21	6025000	2.70
21	6075000	0.58
21	6125000	0.46
21	6175000	0.08
21	6225000	1.29
21	6275000	1.44
21	6325000	1.47
21	6375000	3.27
21	6425000	0.24
21	6475000	0.44
21	6525000	0.38
21	6575000	0.53
21	6625000	0.45
21	6675000	1.03
21	6725000	0.60
21	6775000	0.00
21	6825000	0.08
21	6875000	0.08
21	6925000	0.00
21	6975000	0.88
21	7025000	0.90
21	7075000	1.63
21	7125000	0.78
21	7175000	0.00
21	7225000	0.21
21	7275000	0.28
21	7325000	0.11
21	7375000	0.26
21	7425000	0.56
21	7475000	1.48
21	7525000	0.01
21	7575000	0.69
21	7625000	0.67
21	7675000	1.20
21	7725000	0.04
21	7775000	0.53
21	7825000	0.19
21	7875000	0.05
21	7925000	0.24
21	7975000	0.28
21	8025000	0.04
21	8075000	0.00
21	8125000	0.77
21	8175000	0.57
21	8225000	6.21
21	8275000	1.12
21	8325000	0.60
21	8375000	2.11
21	8425000	6.33
21	8475000	2.76
21	8525000	0.08
21	8575000	0.16
21	8625000	0.09
21	8675000	0.21
21	8725000	0.08
21	8775000	0.29
21	8825000	0.33
21	8875000	0.03
21	8925000	0.00
21	8975000	0.16
21	9025000	0.16
21	9075000	0.32
21	9125000	0.33
21	9175000	0.33
21	9225000	0.00
21	9275000	0.22
21	9325000	0.22
21	9375000	0.21
21	9425000	0.00
21	9475000	0.00
21	9525000	0.04
21	9575000	0.24
21	9625000	0.17
21	9675000	0.24
21	9725000	0.25
21	9775000	0.37
21	9825000	0.44
21	9875000	0.62
21	9925000	0.35
21	9975000	0.42
21	10025000	0.36
21	10075000	0.22
21	10125000	0.72
21	10175000	0.17
21	10225000	0.00
21	10275000	0.00
21	10325000	0.21
21	10375000	0.59
21	10425000	0.44
21	10475000	0.43
21	10525000	0.16
21	10575000	0.11
21	10625000	0.24
21	10675000	0.37
21	10725000	0.29
21	10775000	0.30
21	10825000	0.10
21	10875000	0.00
21	10925000	0.00
21	10975000	0.00
21	11025000	0.00
21	11075000	0.00
21	11125000	0.00
21	11175000	0.00
21	11225000	0.00
21	11275000	0.00
21	11325000	0.00
21	11375000	0.00
21	11425000	0.00
21	11475000	0.00
21	11525000	0.00
21	11575000	0.00
21	11625000	0.00
21	11675000	0.00
21	11725000	0.00
21	11775000	0.00
21	11825000	0.00
21	11875000	0.00
21	11925000	0.00
21	11975000	0.00
21	12025000	0.00
21	12075000	0.00
21	12125000	0.00
21	12175000	0.00
21	12225000	0.00
21	12275000	0.00
21	12325000	0.00
21	12375000	0.00
21	12425000	0.00
21	12475000	0.00
21	12525000	0.00
21	12575000	0.00
21	12625000	0.00
21	12675000	0.00
21	12725000	0.00
21	12775000	0.00
21	12825000	0.00
21	12875000	0.00
21	12925000	0.00
21	12975000	0.29
21	13025000	0.16
21	13075000	0.15
21	13125000	0.20
21	13175000	0.14
21	13225000	0.37
21	13275000	0.25
21	13325000	0.22
21	13375000	0.31
21	13425000	0.04
21	13475000	0.10
21	13525000	0.09
21	13575000	0.17
21	13625000	0.02
21	13675000	0.00
21	13725000	0.08
21	13775000	0.04
21	13825000	0.00
21	13875000	0.21
21	13925000	0.14
21	13975000	0.18
21	14025000	0.83
21	14075000	0.74
21	14125000	0.45
21	14175000	0.19
21	14225000	0.12
21	14275000	0.21
21	14325000	0.08
21	14375000	1.43
21	14425000	0.24
21	14475000	0.10
21	14525000	0.20
21	14575000	0.07
21	14625000	0.00
21	14675000	0.03
21	14725000	0.12
21	14775000	0.45
21	14825000	0.33
21	14875000	1.13
21	14925000	0.74
21	14975000	2.11
21	15025000	2.70
21	15075000	3.68
21	15125000	0.66
21	15175000	0.41
21	15225000	1.08
21	15275000	0.50
21	15325000	0.75
21	15375000	0.42
21	15425000	0.60
21	15475000	0.56
21	15525000	0.46
21	15575000	0.50
21	15625000	0.54
21	15675000	0.69
21	15725000	1.30
21	15775000	1.57
21	15825000	1.50
21	15875000	1.75
21	15925000	1.08
21	15975000	0.98
21	16025000	0.93
21	16075000	1.48
21	16125000	1.00
21	16175000	1.88
21	16225000	1.63
21	16275000	1.21
21	16325000	1.32
21	16375000	0.68
21	16425000	0.85
21	16475000	0.89
21	16525000	2.40
21	16575000	2.12
21	16625000	0.91
21	16675000	0.90
21	16725000	0.43
21	16775000	0.62
21	16825000	1.11
21	16875000	0.50
21	16925000	0.34
21	16975000	0.27
21	17025000	0.23
21	17075000	0.18
21	17125000	0.31
21	17175000	0.27
21	17225000	0.18
21	17275000	0.20
21	17325000	0.08
21	17375000	0.46
21	17425000	0.60
21	17475000	1.41
21	17525000	0.73
21	17575000	0.88
21	17625000	1.46
21	17675000	0.51
21	17725000	0.51
21	17775000	0.76
21	17825000	1.56
21	17875000	0.38
21	17925000	0.40
21	17975000	0.44
21	18025000	0.31
21	18075000	0.23
21	18125000	0.33
21	18175000	0.93
21	18225000	0.31
21	18275000	0.37
21	18325000	0.61
21	18375000	0.88
21	18425000	0.53
21	18475000	0.87
21	18525000	0.98
21	18575000	0.60
21	18625000	0.50
21	18675000	0.29
21	18725000	0.64
21	18775000	0.98
21	18825000	0.55
21	18875000	0.25
21	18925000	0.50
21	18975000	0.31
21	19025000	0.09
21	19075000	0.15
21	19125000	0.12
21	19175000	0.16
21	19225000	0.12
21	19275000	0.16
21	19325000	0.12
21	19375000	0.20
21	19425000	0.13
21	19475000	0.29
21	19525000	0.19
21	19575000	0.14
21	19625000	0.03
21	19675000	0.08
21	19725000	0.24
21	19775000	0.07
21	19825000	0.09
21	19875000	0.08
21	19925000	0.08
21	19975000	0.04
21	20025000	0.08
21	20075000	0.00
21	20125000	0.22
21	20175000	0.17
21	20225000	0.02
21	20275000	0.15
21	20325000	0.17
21	20375000	0.08
21	20425000	0.04
21	20475000	0.05
21	20525000	0.04
21	20575000	0.13
21	20625000	0.15
21	20675000	0.11
21	20725000	0.06
21	20775000	0.03
21	20825000	0.05
21	20875000	0.12
21	20925000	0.04
21	20975000	0.13
21	21025000	0.08
21	21075000	0.04
21	21125000	0.02
21	21175000	0.17
21	21225000	0.17
21	21275000	0.17
21	21325000	0.05
21	21375000	0.12
21	21425000	0.05
21	21475000	0.09
21	21525000	0.20
21	21575000	0.21
21	21625000	0.07
21	21675000	0.08
21	21725000	0.24
21	21775000	0.23
21	21825000	0.04
21	21875000	0.17
21	21925000	0.04
21	21975000	0.12
21	22025000	0.24
21	22075000	0.04
21	22125000	0.20
21	22175000	0.00
21	22225000	0.08
21	22275000	0.24
21	22325000	0.20
21	22375000	0.03
21	22425000	0.09
21	22475000	0.00
21	22525000	0.20
21	22575000	0.09
21	22625000	0.09
21	22675000	0.15
21	22725000	0.08
21	22775000	0.17
21	22825000	0.11
21	22875000	0.12
21	22925000	0.00
21	22975000	0.04
21	23025000	0.00
21	23075000	0.12
21	23125000	0.16
21	23175000	0.09
21	23225000	0.10
21	23275000	0.02
21	23325000	0.16
21	23375000	0.04
21	23425000	0.16
21	23475000	0.04
21	23525000	0.04
21	23575000	0.12
21	23625000	0.05
21	23675000	0.11
21	23725000	0.00
21	23775000	0.08
21	23825000	0.04
21	23875000	0.12
21	23925000	0.24
21	23975000	0.05
21	24025000	0.08
21	24075000	0.20
21	24125000	0.05
21	24175000	0.11
21	24225000	0.08
21	24275000	0.04
21	24325000	0.04
21	24375000	0.12
21	24425000	0.00
21	24475000	0.04
21	24525000	0.04
21	24575000	0.04
21	24625000	0.00
21	24675000	0.21
21	24725000	0.20
21	24775000	0.08
21	24825000	0.07
21	24875000	0.04
21	24925000	0.09
21	24975000	0.09
21	25025000	0.16
21	25075000	0.04
21	25125000	0.08
21	25175000	0.14
21	25225000	0.18
21	25275000	0.11
21	25325000	0.66
21	25375000	1.34
21	25425000	1.01
21	25475000	0.87
21	25525000	0.53
21	25575000	1.89
21	25625000	0.98
21	25675000	0.84
21	25725000	2.54
21	25775000	1.07
21	25825000	0.63
21	25875000	0.58
21	25925000	1.45
21	25975000	1.59
21	26025000	1.68
21	26075000	2.30
21	26125000	3.06
21	26175000	2.61
21	26225000	0.63
21	26275000	0.45
21	26325000	0.37
21	26375000	1.47
21	26425000	1.02
21	26475000	0.49
21	26525000	0.44
21	26575000	0.49
21	26625000	0.26
21	26675000	0.53
21	26725000	0.58
21	26775000	0.52
21	26825000	0.74
21	26875000	0.96
21	26925000	1.31
21	26975000	1.16
21	27025000	0.85
21	27075000	0.75
21	27125000	0.69
21	27175000	0.69
21	27225000	0.98
21	27275000	1.23
21	27325000	0.95
21	27375000	0.89
21	27425000	1.65
21	27475000	1.06
21	27525000	0.70
21	27575000	2.42
21	27625000	1.29
21	27675000	1.26
21	27725000	1.00
21	27775000	0.95
21	27825000	0.99
21	27875000	0.51
21	27925000	0.79
21	27975000	0.66
21	28025000	0.70
21	28075000	0.50
21	28125000	0.91
21	28175000	0.90
21	28225000	0.75
21	28275000	1.49
21	28325000	1.08
21	28375000	1.02
21	28425000	1.07
21	28475000	1.19
21	28525000	1.29
21	28575000	1.05
21	28625000	1.54
21	28675000	1.00
21	28725000	0.97
21	28775000	1.17
21	28825000	0.94
21	28875000	1.34
21	28925000	1.18
21	28975000	1.90
21	29025000	2.03
21	29075000	2.52
21	29125000	1.51
21	29175000	2.75
21	29225000	1.69
21	29275000	1.36
21	29325000	3.84
21	29375000	2.12
21	29425000	1.47
21	29475000	1.13
21	29525000	1.27
21	29575000	0.86
21	29625000	1.01
21	29675000	0.94
21	29725000	0.68
21	29775000	0.73
21	29825000	0.65
21	29875000	0.66
21	29925000	0.20
21	29975000	0.12
21	30025000	0.08
21	30075000	0.08
21	30125000	0.29
21	30175000	0.13
21	30225000	0.16
21	30275000	0.17
21	30325000	0.13
21	30375000	0.15
21	30425000	0.07
21	30475000	0.21
21	30525000	0.13
21	30575000	0.12
21	30625000	0.17
21	30675000	0.08
21	30725000	0.01
21	30775000	0.11
21	30825000	0.20
21	30875000	0.08
21	30925000	0.23
21	30975000	0.06
21	31025000	0.19
21	31075000	0.32
21	31125000	0.46
21	31175000	0.72
21	31225000	1.02
21	31275000	0.86
21	31325000	1.04
21	31375000	0.86
21	31425000	0.44
21	31475000	0.57
21	31525000	0.54
21	31575000	0.77
21	31625000	0.43
21	31675000	1.95
21	31725000	1.72
21	31775000	0.43
21	31825000	0.54
21	31875000	0.30
21	31925000	0.45
21	31975000	0.37
21	32025000	0.22
21	32075000	0.49
21	32125000	0.29
21	32175000	0.98
21	32225000	0.39
21	32275000	1.17
21	32325000	1.56
21	32375000	1.81
21	32425000	1.82
21	32475000	3.91
21	32525000	2.01
21	32575000	1.28
21	32625000	1.18
21	32675000	1.25
21	32725000	1.46
21	32775000	1.38
21	32825000	0.82
21	32875000	0.26
21	32925000	0.29
21	32975000	0.31
21	33025000	0.71
21	33075000	0.41
21	33125000	0.37
21	33175000	0.49
21	33225000	0.80
21	33275000	0.96
21	33325000	1.10
21	33375000	1.28
21	33425000	1.37
21	33475000	1.71
21	33525000	2.67
21	33575000	1.97
21	33625000	1.68
21	33675000	2.25
21	33725000	1.52
21	33775000	1.13
21	33825000	0.95
21	33875000	0.81
21	33925000	1.22
21	33975000	2.72
21	34025000	0.63
21	34075000	1.68
21	34125000	2.20
21	34175000	0.87
21	34225000	0.67
21	34275000	0.70
21	34325000	0.72
21	34375000	0.57
21	34425000	0.32
21	34475000	0.31
21	34525000	1.70
21	34575000	0.89
21	34625000	0.50
21	34675000	0.45
21	34725000	0.58
21	34775000	0.95
21	34825000	2.78
21	34875000	2.16
21	34925000	1.23
21	34975000	1.89
21	35025000	2.03
21	35075000	1.54
21	35125000	1.47
21	35175000	1.43
21	35225000	1.55
21	35275000	1.51
21	35325000	0.90
21	35375000	0.60
21	35425000	0.59
21	35475000	0.60
21	35525000	0.51
21	35575000	0.64
21	35625000	0.66
21	35675000	0.38
21	35725000	0.37
21	35775000	0.45
21	35825000	0.52
21	35875000	0.30
21	35925000	0.65
21	35975000	0.29
21	36025000	0.95
21	36075000	1.38
21	36125000	1.14
21	36175000	0.91
21	36225000	2.74
21	36275000	0.68
21	36325000	1.33
21	36375000	1.14
21	36425000	2.09
21	36475000	1.67
21	36525000	0.69
21	36575000	0.30
21	36625000	0.46
21	36675000	0.76
21	36725000	0.75
21	36775000	0.83
21	36825000	1.25
21	36875000	1.53
21	36925000	2.00
21	36975000	1.16
21	37025000	0.85
21	37075000	2.15
21	37125000	1.47
21	37175000	1.83
21	37225000	0.85
21	37275000	1.39
21	37325000	2.00
21	37375000	2.89
21	37425000	1.88
21	37475000	2.62
21	37525000	1.43
21	37575000	1.23
21	37625000	0.70
21	37675000	0.70
21	37725000	0.27
21	37775000	0.74
21	37825000	0.70
21	37875000	1.03
21	37925000	0.29
21	37975000	0.39
21	38025000	0.42
21	38075000	0.09
21	38125000	0.26
21	38175000	0.93
21	38225000	1.53
21	38275000	2.42
21	38325000	2.40
21	38375000	1.32
21	38425000	1.07
21	38475000	1.50
21	38525000	0.44
21	38575000	0.16
21	38625000	0.47
21	38675000	0.54
21	38725000	0.41
21	38775000	1.66
21	38825000	1.94
21	38875000	0.77
21	38925000	0.78
21	38975000	0.80
21	39025000	0.75
21	39075000	0.76
21	39125000	0.72
21	39175000	1.73
21	39225000	1.61
21	39275000	1.14
21	39325000	1.20
21	39375000	0.88
21	39425000	1.44
21	39475000	0.51
21	39525000	0.48
21	39575000	0.54
21	39625000	1.60
21	39675000	0.81
21	39725000	0.66
21	39775000	0.28
21	39825000	0.13
21	39875000	0.13
21	39925000	0.25
21	39975000	0.24
21	40025000	0.17
21	40075000	0.15
21	40125000	0.12
21	40175000	0.12
21	40225000	0.14
21	40275000	0.14
21	40325000	0.13
21	40375000	0.29
21	40425000	0.13
21	40475000	0.16
21	40525000	0.04
21	40575000	0.16
21	40625000	0.11
21	40675000	0.47
21	40725000	0.27
21	40775000	0.14
21	40825000	0.29
21	40875000	0.17
21	40925000	0.20
21	40975000	0.05
21	41025000	0.23
21	41075000	0.20
21	41125000	0.60
21	41175000	2.39
21	41225000	1.27
21	41275000	1.28
21	41325000	0.37
21	41375000	0.46
21	41425000	0.50
21	41475000	0.67
21	41525000	0.34
21	41575000	0.46
21	41625000	4.05
21	41675000	1.93
21	41725000	1.32
21	41775000	2.48
21	41825000	1.06
21	41875000	1.40
21	41925000	1.86
21	41975000	0.68
21	42025000	1.72
21	42075000	1.58
21	42125000	0.79
21	42175000	0.36
21	42225000	0.26
21	42275000	0.35
21	42325000	0.40
21	42375000	0.25
21	42425000	0.25
21	42475000	0.25
21	42525000	0.34
21	42575000	0.22
21	42625000	0.16
21	42675000	0.04
21	42725000	0.39
21	42775000	0.35
21	42825000	0.51
21	42875000	1.63
21	42925000	0.99
21	42975000	1.03
21	43025000	1.12
21	43075000	0.25
21	43125000	0.65
21	43175000	0.47
21	43225000	0.22
21	43275000	0.27
21	43325000	0.84
21	43375000	0.48
21	43425000	0.54
21	43475000	1.49
21	43525000	2.06
21	43575000	2.65
21	43625000	2.96
21	43675000	1.09
21	43725000	1.26
21	43775000	1.57
21	43825000	0.33
21	43875000	0.91
21	43925000	0.82
21	43975000	0.57
21	44025000	1.48
21	44075000	1.09
21	44125000	0.43
21	44175000	0.27
21	44225000	0.30
21	44275000	0.46
21	44325000	0.77
21	44375000	0.25
21	44425000	0.37
21	44475000	0.25
21	44525000	0.30
21	44575000	0.32
21	44625000	0.18
21	44675000	0.37
21	44725000	0.31
21	44775000	0.66
21	44825000	0.64
21	44875000	1.27
21	44925000	0.50
21	44975000	0.95
21	45025000	0.61
21	45075000	0.78
21	45125000	1.55
21	45175000	1.43
21	45225000	1.34
21	45275000	0.73
21	45325000	0.77
21	45375000	1.33
21	45425000	0.57
21	45475000	0.74
21	45525000	0.37
21	45575000	0.37
21	45625000	0.47
21	45675000	0.36
21	45725000	0.52
21	45775000	0.38
21	45825000	0.55
21	45875000	0.26
21	45925000	0.17
21	45975000	0.33
21	46025000	0.38
21	46075000	0.56
21	46125000	0.49
21	46175000	0.90
21	46225000	2.09
21	46275000	0.98
21	46325000	1.62
21	46375000	0.83
21	46425000	0.76
21	46475000	1.65
21	46525000	0.88
21	46575000	0.77
21	46625000	1.17
21	46675000	0.62
21	46704991.5	0.00
22	25000	0.00
22	75000	0.00
22	125000	0.00
22	175000	0.00
22	225000	0.00
22	275000	0.00
22	325000	0.00
22	375000	0.00
22	425000	0.00
22	475000	0.00
22	525000	0.00
22	575000	0.00
22	625000	0.00
22	675000	0.00
22	725000	0.00
22	775000	0.00
22	825000	0.00
22	875000	0.00
22	925000	0.00
22	975000	0.00
22	1025000	0.00
22	1075000	0.00
22	1125000	0.00
22	1175000	0.00
22	1225000	0.00
22	1275000	0.00
22	1325000	0.00
22	1375000	0.00
22	1425000	0.00
22	1475000	0.00
22	1525000	0.00
22	1575000	0.00
22	1625000	0.00
22	1675000	0.00
22	1725000	0.00
22	1775000	0.00
22	1825000	0.00
22	1875000	0.00
22	1925000	0.00
22	1975000	0.00
22	2025000	0.00
22	2075000	0.00
22	2125000	0.00
22	2175000	0.00
22	2225000	0.00
22	2275000	0.00
22	2325000	0.00
22	2375000	0.00
22	2425000	0.00
22	2475000	0.00
22	2525000	0.00
22	2575000	0.00
22	2625000	0.00
22	2675000	0.00
22	2725000	0.00
22	2775000	0.00
22	2825000	0.00
22	2875000	0.00
22	2925000	0.00
22	2975000	0.00
22	3025000	0.00
22	3075000	0.00
22	3125000	0.00
22	3175000	0.00
22	3225000	0.00
22	3275000	0.00
22	3325000	0.00
22	3375000	0.00
22	3425000	0.00
22	3475000	0.00
22	3525000	0.00
22	3575000	0.00
22	3625000	0.00
22	3675000	0.00
22	3725000	0.00
22	3775000	0.00
22	3825000	0.00
22	3875000	0.00
22	3925000	0.00
22	3975000	0.00
22	4025000	0.00
22	4075000	0.00
22	4125000	0.00
22	4175000	0.00
22	4225000	0.00
22	4275000	0.00
22	4325000	0.00
22	4375000	0.00
22	4425000	0.00
22	4475000	0.00
22	4525000	0.00
22	4575000	0.00
22	4625000	0.00
22	4675000	0.00
22	4725000	0.00
22	4775000	0.00
22	4825000	0.00
22	4875000	0.00
22	4925000	0.00
22	4975000	0.00
22	5025000	0.00
22	5075000	0.00
22	5125000	0.00
22	5175000	0.00
22	5225000	0.00
22	5275000	0.00
22	5325000	0.00
22	5375000	0.00
22	5425000	0.00
22	5475000	0.00
22	5525000	0.00
22	5575000	0.00
22	5625000	0.00
22	5675000	0.00
22	5725000	0.00
22	5775000	0.00
22	5825000	0.00
22	5875000	0.00
22	5925000	0.00
22	5975000	0.00
22	6025000	0.00
22	6075000	0.00
22	6125000	0.00
22	6175000	0.00
22	6225000	0.00
22	6275000	0.00
22	6325000	0.00
22	6375000	0.00
22	6425000	0.00
22	6475000	0.00
22	6525000	0.00
22	6575000	0.00
22	6625000	0.00
22	6675000	0.00
22	6725000	0.00
22	6775000	0.00
22	6825000	0.00
22	6875000	0.00
22	6925000	0.00
22	6975000	0.00
22	7025000	0.00
22	7075000	0.00
22	7125000	0.00
22	7175000	0.00
22	7225000	0.00
22	7275000	0.00
22	7325000	0.00
22	7375000	0.00
22	7425000	0.00
22	7475000	0.00
22	7525000	0.00
22	7575000	0.00
22	7625000	0.00
22	7675000	0.00
22	7725000	0.00
22	7775000	0.00
22	7825000	0.00
22	7875000	0.00
22	7925000	0.00
22	7975000	0.00
22	8025000	0.00
22	8075000	0.00
22	8125000	0.00
22	8175000	0.00
22	8225000	0.00
22	8275000	0.00
22	8325000	0.00
22	8375000	0.00
22	8425000	0.00
22	8475000	0.00
22	8525000	0.00
22	8575000	0.00
22	8625000	0.00
22	8675000	0.00
22	8725000	0.00
22	8775000	0.00
22	8825000	0.00
22	8875000	0.00
22	8925000	0.00
22	8975000	0.00
22	9025000	0.00
22	9075000	0.00
22	9125000	0.00
22	9175000	0.00
22	9225000	0.00
22	9275000	0.00
22	9325000	0.00
22	9375000	0.00
22	9425000	0.00
22	9475000	0.00
22	9525000	0.00
22	9575000	0.00
22	9625000	0.00
22	9675000	0.00
22	9725000	0.00
22	9775000	0.00
22	9825000	0.00
22	9875000	0.00
22	9925000	0.00
22	9975000	0.00
22	10025000	0.00
22	10075000	0.00
22	10125000	0.00
22	10175000	0.00
22	10225000	0.00
22	10275000	0.00
22	10325000	0.00
22	10375000	0.00
22	10425000	0.00
22	10475000	0.00
22	10525000	0.15
22	10575000	0.24
22	10625000	0.21
22	10675000	0.34
22	10725000	0.12
22	10775000	0.20
22	10825000	0.01
22	10875000	0.07
22	10925000	0.15
22	10975000	0.21
22	11025000	0.23
22	11075000	0.18
22	11125000	0.03
22	11175000	0.05
22	11225000	0.20
22	11275000	0.25
22	11325000	0.20
22	11375000	0.20
22	11425000	0.02
22	11475000	0.17
22	11525000	0.02
22	11575000	0.24
22	11625000	0.12
22	11675000	0.11
22	11725000	0.09
22	11775000	0.09
22	11825000	0.24
22	11875000	0.11
22	11925000	0.30
22	11975000	0.08
22	12025000	0.06
22	12075000	0.14
22	12125000	0.00
22	12175000	0.28
22	12225000	0.17
22	12275000	0.20
22	12325000	0.09
22	12375000	0.19
22	12425000	0.08
22	12475000	0.08
22	12525000	0.25
22	12575000	0.17
22	12625000	0.27
22	12675000	0.04
22	12725000	0.13
22	12775000	0.00
22	12825000	0.08
22	12875000	0.09
22	12925000	0.03
22	12975000	0.00
22	13025000	0.00
22	13075000	0.00
22	13125000	0.00
22	13175000	0.00
22	13225000	0.00
22	13275000	0.00
22	13325000	0.00
22	13375000	0.00
22	13425000	0.00
22	13475000	0.00
22	13525000	0.00
22	13575000	0.00
22	13625000	0.00
22	13675000	0.00
22	13725000	0.00
22	13775000	0.00
22	13825000	0.00
22	13875000	0.00
22	13925000	0.00
22	13975000	0.00
22	14025000	0.00
22	14075000	0.00
22	14125000	0.00
22	14175000	0.00
22	14225000	0.00
22	14275000	0.00
